ID,date,yield,conductivity,bacteria,gram,type,rum_index_seconds,water_intake_liter,Event
9372,2023-12-11,62.34224436,9.0,MBG,P,C,25202.708333333332,0.0,[]
9399,2023-12-11,66.34583428,8.5,SA,P,C,34194.625,29.25,[]
9411,2023-12-11,57.97709676,10.8,SA,P,C,23306.125,0.0,[]
9461,2023-12-11,54.66134828,9.0,SU,P,E,20934.5,29.009999999999998,[]
50014,2023-12-11,53.87429894,9.4,SC,P,E,33347.583333333336,16.17,['LAB']
50019,2023-12-11,77.25208942,9.9,KP,N,E,24363.25,46.290000000000006,[]
50030,2023-12-11,97.8630818,10.3,CON,P,C,27283.791666666668,12.77,[]
50062,2023-12-11,86.49385646,9.2,MBG,P,C,25688.416666666668,33.54,[]
50120,2023-12-11,58.94712956,9.5,CON,P,C,27891.833333333332,42.08,[]
893,2023-12-12,89.14160508,10.3,SU,P,E,27180.666666666668,0.0,[]
919,2023-12-12,77.3601158,9.7,MBG,P,C,26396.208333333332,0.0,[]
971,2023-12-12,0.0,0.0,SC,P,E,18145.333333333332,17.36,['FRESH']
1643,2023-12-12,67.73254026000001,10.8,MBG,P,C,24096.541666666668,21.41,[]
1668,2023-12-12,95.08085136,9.3,SA,P,C,30789.375,15.68,[]
1674,2023-12-12,71.40543718,9.8,MBG,P,C,25209.833333333332,0.0,[]
1757,2023-12-12,21.44874798,9.4,MBG,P,E,13581.875,23.21,"['FRESH', 'LAB']"
1877,2023-12-12,88.96082624,10.4,MBG,P,C,26022.208333333332,0.0,[]
1934,2023-12-12,83.58596268,11.9,MBG,P,C,23934.208333333332,19.87,[]
1950,2023-12-12,91.20072016,10.9,CON,P,E,27420.041666666668,18.94,[]
3620,2023-12-12,0.0,0.0,MBG,.,C,28855.875,0.0,[]
4018,2023-12-12,75.28336376,9.6,MBG,P,E,24184.125,37.18000000000001,[]
4031,2023-12-12,0.0,0.0,BN,.,.,31849.25,0.0,[]
4315,2023-12-12,87.84749314,9.0,CON,P,C,23326.0,0.0,[]
4687,2023-12-12,78.86366664,10.5,CON,P,C,27775.833333333332,0.0,[]
5054,2023-12-12,0.0,0.0,Coryne,P,C,32926.583333333336,44.79,[]
5164,2023-12-12,0.0,0.0,MBG,P,C,21018.875,23.03,[]
5273,2023-12-12,85.40036494,12.0,CON,P,C,28983.583333333332,31.229999999999997,[]
5274,2023-12-12,88.73154576,9.4,SA,P,C,26163.208333333332,16.3,[]
5281,2023-12-12,72.4768825,8.9,MBG,P,C,23536.0,16.63,['LAME']
5282,2023-12-12,85.42682038,9.8,MBG,P,C,24174.416666666668,0.0,[]
5340,2023-12-12,65.4882371,12.7,SC,P,E,21159.166666666668,0.0,[]
5367,2023-12-12,65.89829642,10.6,MBG,P,C,29669.5,0.0,[]
5444,2023-12-12,69.9746388,9.6,MBG,P,C,25394.583333333332,27.4,[]
5452,2023-12-12,80.04754758,10.7,SA,P,C,23820.25,0.0,[]
5470,2023-12-12,89.17467438,8.9,MBG,P,C,26635.708333333332,25.52,[]
5600,2023-12-12,61.5640135,9.9,SC,P,E,26551.833333333332,16.92,[]
5771,2023-12-12,79.36852462,9.6,CON,P,C,28153.916666666668,0.0,[]
5805,2023-12-12,0.0,0.0,MBG,P,E,22817.125,22.35,[]
5971,2023-12-12,89.1107404,10.4,CON,P,C,24585.541666666668,0.0,[]
6055,2023-12-12,59.80252212,10.8,MBG,P,C,21451.458333333332,0.0,[]
6074,2023-12-12,0.0,0.0,SA,P,C,28266.666666666668,0.0,[]
6104,2023-12-12,0.0,0.0,CON,P,C,27112.125,19.36,[]
6114,2023-12-12,42.76301414,9.5,MBG,P,C,28248.041666666668,37.56,[]
6137,2023-12-12,96.47196658,9.3,SA,P,C,28782.125,20.23,[]
6144,2023-12-12,48.31865654,9.2,MBG,P,C,27504.416666666668,32.99,[]
6195,2023-12-12,56.59700464,9.0,CON,P,C,31155.458333333332,0.0,[]
6201,2023-12-12,86.53794886,10.0,SA,P,C,29875.25,41.650000000000006,[]
6236,2023-12-12,91.03537366,9.8,Enterococc,P,E,31927.916666666668,0.0,[]
6488,2023-12-12,69.19861256,10.8,MBG,P,C,29735.333333333332,0.0,[]
6598,2023-12-12,65.05172234,9.6,CON,P,C,25693.083333333332,18.46,[]
6606,2023-12-12,62.52963706,9.8,CON,P,C,26351.916666666668,16.77,[]
6645,2023-12-12,53.68029238,8.8,SA,P,C,23823.916666666668,14.35,[]
6752,2023-12-12,72.54081648,10.3,SA,P,C,23036.541666666668,18.35,[]
6996,2023-12-12,0.0,0.0,MBG,P,C,25515.333333333332,0.0,[]
7016,2023-12-12,73.09197148,9.5,CON,P,C,28860.083333333332,0.0,[]
7051,2023-12-12,69.55796562,11.8,BN,.,.,27341.75,0.0,[]
7293,2023-12-12,74.23396464,10.0,MBG,P,C,27460.708333333332,0.0,[]
7324,2023-12-12,0.0,0.0,SD,P,E,22506.166666666668,32.879999999999995,[]
7362,2023-12-12,62.58475256,10.9,SA,P,C,23224.291666666668,19.59,[]
7529,2023-12-12,64.5182043,11.3,CON,P,C,28700.75,19.63,[]
7804,2023-12-12,0.0,0.0,.,.,.,32279.541666666668,0.0,[]
7924,2023-12-12,66.46929300000001,9.1,SA,P,C,26824.875,21.27,[]
7936,2023-12-12,57.51412656,9.8,MBG,P,C,28480.625,15.54,[]
7952,2023-12-12,61.17600038,10.1,CON,P,C,26350.416666666668,11.24,['LAME']
8354,2023-12-12,110.4845313,9.1,CON,.,C,28341.958333333332,0.0,[]
8488,2023-12-12,69.1699525,10.2,CON,P,C,23371.291666666668,27.299999999999997,[]
8606,2023-12-12,91.42779602,9.7,MBG,P,C,25436.5,55.69,['LAB']
9158,2023-12-12,89.69937394,11.1,MBG,P,E,28018.875,13.91,[]
9203,2023-12-12,38.76383346,8.5,CON,P,C,21078.833333333332,19.83,[]
9372,2023-12-12,60.49918204,8.7,MBG,P,C,28352.75,17.07,[]
9399,2023-12-12,63.74438268,8.4,SA,P,C,31327.0,21.57,[]
9411,2023-12-12,56.5154337,11.3,SA,P,C,22566.666666666668,24.71,[]
9461,2023-12-12,60.26769694,9.1,SU,P,E,23866.708333333332,25.590000000000003,[]
50014,2023-12-12,50.0999895,9.1,SC,P,E,27048.5,35.4,[]
50019,2023-12-12,73.2925919,9.3,KP,N,E,29234.375,18.11,['LAB']
50030,2023-12-12,91.26244952,10.6,CON,P,C,26655.666666666668,31.09,[]
50062,2023-12-12,82.44396952,9.1,MBG,P,C,22393.666666666668,20.94,[]
50120,2023-12-12,55.8981401,9.5,CON,P,C,26520.875,0.0,[]
893,2023-12-13,78.76666336,9.8,SU,P,E,27843.625,19.93,[]
919,2023-12-13,78.9033498,9.7,MBG,P,C,29358.25,0.0,[]
971,2023-12-13,0.0,0.0,SC,P,E,19041.208333333332,0.0,['LAB']
1643,2023-12-13,96.47858044,10.8,MBG,P,C,25937.083333333332,26.74,[]
1668,2023-12-13,94.06672616,9.7,SA,P,C,29749.666666666668,0.0,[]
1674,2023-12-13,72.9398527,10.4,MBG,P,C,24442.083333333332,25.77,[]
1757,2023-12-13,40.4658001,10.2,MBG,P,E,17878.0,24.840000000000003,['LAB']
1877,2023-12-13,83.9849989,10.8,MBG,P,C,27464.5,33.11,[]
1934,2023-12-13,79.47434638,12.4,MBG,P,C,22879.416666666668,0.0,[]
1950,2023-12-13,89.75889868,10.8,CON,P,E,28945.0,20.77,[]
3620,2023-12-13,0.0,0.0,MBG,.,C,27874.708333333332,15.92,[]
4018,2023-12-13,67.07335888,9.6,MBG,P,E,25918.958333333332,20.33,[]
4031,2023-12-13,0.0,0.0,BN,.,.,29701.166666666668,28.66,[]
4315,2023-12-13,77.15067690000001,9.0,CON,P,C,18091.083333333332,0.0,[]
4687,2023-12-13,68.66068528,10.4,CON,P,C,26636.958333333332,0.0,[]
5054,2023-12-13,0.0,0.0,Coryne,P,C,31687.583333333332,31.910000000000004,[]
5164,2023-12-13,0.0,0.0,MBG,P,C,23079.083333333332,29.130000000000003,[]
5273,2023-12-13,84.1172761,12.2,CON,P,C,28650.875,0.0,[]
5274,2023-12-13,76.67447898,9.4,SA,P,C,26973.416666666668,0.0,[]
5281,2023-12-13,68.78634862,9.1,MBG,P,C,25027.333333333332,15.67,[]
5282,2023-12-13,77.92670314,9.8,MBG,P,C,23382.958333333332,14.45,[]
5340,2023-12-13,69.25152344,12.2,SC,P,E,24500.666666666668,16.12,[]
5367,2023-12-13,97.58970892,10.3,MBG,P,C,29652.125,14.31,[]
5444,2023-12-13,74.3397864,10.3,MBG,P,C,22612.0,26.35,[]
5452,2023-12-13,78.9143729,10.3,SA,P,C,24221.583333333332,103.64,[]
5470,2023-12-13,85.49295898,8.8,MBG,P,C,31121.708333333332,15.6,[]
5600,2023-12-13,56.835103600000004,9.5,SC,P,E,25560.166666666668,0.0,[]
5771,2023-12-13,73.57037402,9.3,CON,P,C,30611.833333333332,0.0,[]
5805,2023-12-13,0.0,0.0,MBG,P,E,25400.916666666668,57.370000000000005,[]
5971,2023-12-13,79.3001814,9.6,CON,P,C,24373.833333333332,28.69,[]
6055,2023-12-13,61.18702348,9.8,MBG,P,C,24059.75,16.34,[]
6074,2023-12-13,0.0,0.0,SA,P,C,26331.0,20.87,[]
6104,2023-12-13,0.0,0.0,CON,P,C,25677.708333333332,47.6,[]
6114,2023-12-13,45.6466571,8.2,MBG,P,C,30753.916666666668,53.12,[]
6137,2023-12-13,94.41505612,9.2,SA,P,C,28032.791666666668,0.0,[]
6144,2023-12-13,43.5191988,9.0,MBG,P,C,25102.125,21.51,[]
6195,2023-12-13,60.08471348,8.8,CON,P,C,29067.625,0.0,[]
6201,2023-12-13,82.72175164,9.9,SA,P,C,33718.333333333336,23.32,[]
6236,2023-12-13,91.48952538,9.8,Enterococc,P,E,32675.208333333332,0.0,[]
6488,2023-12-13,64.5292274,11.1,MBG,P,C,29213.416666666668,0.0,[]
6598,2023-12-13,65.44855394,8.8,CON,P,C,26603.5,46.45,[]
6606,2023-12-13,61.64558444,10.1,CON,P,C,26955.041666666668,0.0,[]
6645,2023-12-13,54.74953308,9.5,SA,P,C,24604.708333333332,0.0,[]
6752,2023-12-13,72.70175374,9.6,SA,P,C,25659.833333333332,31.93,[]
6996,2023-12-13,0.0,0.0,MBG,P,C,23063.916666666668,0.0,[]
7016,2023-12-13,76.94564724,9.7,CON,P,C,25504.625,0.0,[]
7051,2023-12-13,66.2929234,11.3,BN,.,.,30343.041666666668,24.07,[]
7293,2023-12-13,73.03024212,10.1,MBG,P,C,26086.166666666668,22.35,[]
7324,2023-12-13,0.0,0.0,SD,P,E,25739.541666666668,0.0,[]
7362,2023-12-13,67.84718050000001,10.8,SA,P,C,25368.041666666668,39.04,[]
7529,2023-12-13,67.64656008,11.4,CON,P,C,27925.416666666668,0.0,[]
7804,2023-12-13,0.0,0.0,.,.,.,34320.958333333336,0.0,[]
7924,2023-12-13,64.46088418,8.8,SA,P,C,27605.875,0.0,[]
7936,2023-12-13,56.59920926,9.4,MBG,P,C,29601.458333333332,41.18,[]
7952,2023-12-13,64.13900966,10.0,CON,P,C,30350.041666666668,30.79,[]
8354,2023-12-13,106.60880934000001,9.0,CON,.,C,27233.333333333332,34.84,[]
8488,2023-12-13,71.51346356,10.3,CON,P,C,24909.125,9.83,[]
8606,2023-12-13,97.34279148,9.5,MBG,P,C,27847.25,11.71,[]
9158,2023-12-13,79.24727052,10.1,MBG,P,E,30748.5,42.85,[]
9203,2023-12-13,40.94420264,8.6,CON,P,C,21264.75,0.0,[]
9372,2023-12-13,55.94002788,9.2,MBG,P,C,28035.958333333332,0.0,[]
9399,2023-12-13,64.04641562,8.4,SA,P,C,30880.166666666668,41.72,[]
9411,2023-12-13,59.4586014,11.2,SA,P,C,22147.125,15.27,[]
9461,2023-12-13,60.38233718,9.1,SU,P,E,23121.208333333332,23.22,[]
50014,2023-12-13,82.1992567,9.0,SC,P,E,28103.416666666668,0.0,[]
50019,2023-12-13,76.81337004,9.4,KP,N,E,27827.916666666668,48.32,[]
50030,2023-12-13,91.84005996,10.3,CON,P,C,27614.666666666668,0.0,[]
50062,2023-12-13,80.48185772,9.2,MBG,P,C,22090.708333333332,31.169999999999998,[]
50120,2023-12-13,57.8161595,9.6,CON,P,C,28023.416666666668,28.11,[]
893,2023-12-14,86.0683648,10.1,SU,P,E,27690.791666666668,37.33,[]
919,2023-12-14,78.53076902,9.6,MBG,P,C,28596.916666666668,24.49,[]
971,2023-12-14,0.0,0.0,SC,P,E,18568.25,12.28,['LAB']
1643,2023-12-14,92.78363732,11.1,MBG,P,C,26976.708333333332,19.0,['LAB']
1668,2023-12-14,84.7345697,10.4,SA,P,C,29767.541666666668,57.650000000000006,[]
1674,2023-12-14,70.90278382,10.9,MBG,P,C,26092.791666666668,0.0,['LAB']
1757,2023-12-14,46.07214876,9.1,MBG,P,E,18958.0,0.0,['LAB']
1877,2023-12-14,93.4428187,10.6,MBG,P,C,26564.166666666668,24.29,[]
1934,2023-12-14,79.91306576,12.5,MBG,P,C,21105.791666666668,56.290000000000006,[]
1950,2023-12-14,89.44363802,10.2,CON,P,E,28558.5,22.73,[]
3620,2023-12-14,0.0,0.0,MBG,.,C,27033.208333333332,0.0,[]
4018,2023-12-14,72.97953586,9.5,MBG,P,E,23303.916666666668,0.0,['LAB']
4031,2023-12-14,0.0,0.0,BN,.,.,29370.208333333332,35.480000000000004,[]
4315,2023-12-14,88.0635459,8.7,CON,P,C,26492.041666666668,0.0,['LAB']
4687,2023-12-14,68.784144,11.5,CON,P,C,25760.041666666668,0.0,[]
5054,2023-12-14,0.0,0.0,Coryne,P,C,28109.708333333332,0.0,[]
5164,2023-12-14,0.0,0.0,MBG,P,C,25993.166666666668,32.900000000000006,['LAB']
5273,2023-12-14,69.25593268,12.5,CON,P,C,27518.458333333332,0.0,[]
5274,2023-12-14,86.74738776,9.3,SA,P,C,26883.5,0.0,['LAB']
5281,2023-12-14,77.90465694,9.1,MBG,P,C,28661.0,0.0,['LAB']
5282,2023-12-14,75.0232186,8.8,MBG,P,C,24162.5,0.0,[]
5340,2023-12-14,66.47590686,12.7,SC,P,E,26692.583333333332,41.54,[]
5367,2023-12-14,91.58211942,10.3,MBG,P,C,31560.416666666668,41.2,[]
5444,2023-12-14,75.24588522,10.2,MBG,P,C,21004.791666666668,24.73,['LAB']
5452,2023-12-14,77.8782015,9.9,SA,P,C,21991.625,35.44,['LAB']
5470,2023-12-14,91.8554923,9.3,MBG,P,C,31272.416666666668,14.47,['LAB']
5600,2023-12-14,58.60320884,10.8,SC,P,E,25158.958333333332,34.3,[]
5771,2023-12-14,81.86194984,8.9,CON,P,C,31833.583333333332,0.0,[]
5805,2023-12-14,0.0,0.0,MBG,P,E,28488.333333333332,16.92,[]
5971,2023-12-14,82.13091348,10.6,CON,P,C,21992.291666666668,32.61,[]
6055,2023-12-14,66.38551744,10.4,MBG,P,C,23992.666666666668,0.0,['LAB']
6074,2023-12-14,0.0,0.0,SA,P,C,27431.041666666668,20.3,[]
6104,2023-12-14,0.0,0.0,CON,P,C,27291.958333333332,0.0,[]
6114,2023-12-14,34.56403236,9.0,MBG,P,C,27212.166666666668,0.0,[]
6137,2023-12-14,87.0714669,9.2,SA,P,C,25957.833333333332,0.0,['LAB']
6144,2023-12-14,45.94869004,9.5,MBG,P,C,22242.375,0.0,['LAB']
6195,2023-12-14,64.91724052000001,9.6,CON,P,C,32128.416666666668,17.92,['LAB']
6201,2023-12-14,79.62866978,10.1,SA,P,C,33045.541666666664,35.879999999999995,[]
6236,2023-12-14,90.29682596,9.5,Enterococc,P,E,33904.916666666664,16.12,['LAB']
6488,2023-12-14,68.92303506,10.9,MBG,P,C,30966.0,14.52,[]
6598,2023-12-14,67.18358988,9.8,CON,P,C,27601.583333333332,50.95,['LAB']
6606,2023-12-14,59.43214596,9.5,CON,P,C,26724.75,20.53,[]
6645,2023-12-14,49.4716728,9.9,SA,P,C,26385.958333333332,18.0,[]
6752,2023-12-14,71.73172094,9.8,SA,P,C,26329.833333333332,16.93,[]
6996,2023-12-14,0.0,0.0,MBG,P,C,21740.25,29.990000000000002,[]
7016,2023-12-14,75.3759578,9.9,CON,P,C,24591.125,0.0,[]
7051,2023-12-14,64.53584126,11.1,BN,.,.,27144.416666666668,17.56,[]
7293,2023-12-14,70.17525922,9.7,MBG,P,C,25724.541666666668,18.88,[]
7324,2023-12-14,0.0,0.0,SD,P,E,26804.583333333332,20.48,[]
7362,2023-12-14,66.02175514,10.5,SA,P,C,26250.916666666668,20.71,[]
7529,2023-12-14,66.90139852,11.4,CON,P,C,26132.041666666668,0.0,[]
7804,2023-12-14,0.0,0.0,.,.,.,31261.416666666668,0.0,[]
7924,2023-12-14,64.94369596,8.7,SA,P,C,27235.166666666668,0.0,[]
7936,2023-12-14,57.50310346,9.2,MBG,P,C,30493.041666666668,16.98,[]
7952,2023-12-14,65.80570238,10.3,CON,P,C,27300.666666666668,57.809999999999995,[]
8354,2023-12-14,111.40606246,9.0,CON,.,C,31583.125,0.0,['LAB']
8488,2023-12-14,69.87102166,9.9,CON,P,C,27819.125,28.509999999999998,['LAB']
8606,2023-12-14,97.3670423,9.4,MBG,P,C,29599.166666666668,26.35,[]
9158,2023-12-14,85.52602828,11.5,MBG,P,E,28428.0,11.49,['LAB']
9203,2023-12-14,41.68495496,8.5,CON,P,C,19811.166666666668,0.0,['LAB']
9372,2023-12-14,59.51151228,9.6,MBG,P,C,28348.458333333332,0.0,[]
9399,2023-12-14,63.7796566,8.4,SA,P,C,24489.583333333332,20.53,['LAB']
9411,2023-12-14,50.1771512,10.3,SA,P,C,20163.958333333332,25.7,['LAB']
9461,2023-12-14,60.00534716,9.0,SU,P,E,19688.458333333332,14.25,['LAB']
50014,2023-12-14,65.82774858,10.1,SC,P,E,25378.5,17.97,['LAB']
50019,2023-12-14,74.77189192,9.4,KP,N,E,27618.666666666668,0.0,['LAB']
50030,2023-12-14,92.63151854,10.5,CON,P,C,26967.083333333332,5.96,[]
50062,2023-12-14,82.1882336,9.3,MBG,P,C,23223.708333333332,27.98,['LAB']
50120,2023-12-14,57.30027842,9.7,CON,P,C,27543.5,16.65,[]
871,2023-12-15,54.2,9.3,SA,P,C,27244.083333333332,20.82,[]
893,2023-12-15,55.6,9.6,SU,P,E,26234.333333333332,0.0,[]
919,2023-12-15,27.4,9.4,MBG,P,C,30516.958333333332,31.0,[]
971,2023-12-15,,,SC,P,E,17933.458333333332,18.96,[]
1643,2023-12-15,57.8,10.3,MBG,P,C,29497.208333333332,16.77,[]
1668,2023-12-15,55.0,9.7,SA,P,C,31825.5,34.120000000000005,[]
1674,2023-12-15,19.8,9.9,MBG,P,C,24693.875,16.83,[]
1757,2023-12-15,31.3,9.4,MBG,P,E,23109.125,15.27,[]
1877,2023-12-15,60.0,10.3,MBG,P,C,30298.291666666668,0.0,[]
1934,2023-12-15,49.3,11.8,MBG,P,C,26509.291666666668,19.14,[]
1950,2023-12-15,59.8,10.3,CON,P,E,30699.833333333332,0.0,[]
3620,2023-12-15,41.9,9.4,MBG,.,C,29563.583333333332,19.84,[]
4018,2023-12-15,47.3,9.5,MBG,P,E,23056.083333333332,19.73,[]
4031,2023-12-15,60.7,10.4,BN,.,.,30854.333333333332,0.0,[]
4315,2023-12-15,55.5,8.8,CON,P,C,25829.25,0.0,[]
4687,2023-12-15,45.4,10.3,CON,P,C,27746.625,0.0,[]
4870,2023-12-15,47.9,9.8,SC,P,E,26685.583333333332,22.48,[]
5054,2023-12-15,62.3,9.6,Coryne,P,C,34196.708333333336,0.0,['LAB']
5164,2023-12-15,31.1,8.6,MBG,P,C,32627.541666666668,21.13,[]
5273,2023-12-15,45.1,11.6,CON,P,C,29457.083333333332,8.11,[]
5274,2023-12-15,53.8,9.3,SA,P,C,27112.583333333332,0.0,[]
5281,2023-12-15,50.0,9.1,MBG,P,C,29710.5,23.34,[]
5282,2023-12-15,42.5,9.4,MBG,P,C,24427.916666666668,31.39,[]
5340,2023-12-15,45.0,11.7,SC,P,E,27396.916666666668,43.980000000000004,[]
5367,2023-12-15,57.4,9.6,MBG,P,C,32583.625,22.39,[]
5444,2023-12-15,47.4,9.6,MBG,P,C,21503.833333333332,0.0,['OPEN']
5452,2023-12-15,50.9,10.4,SA,P,C,25942.958333333332,49.67,[]
5470,2023-12-15,59.3,8.8,MBG,P,C,29357.416666666668,0.0,[]
5600,2023-12-15,34.5,9.9,SC,P,E,27486.916666666668,0.0,[]
5771,2023-12-15,52.1,9.4,CON,P,C,29963.916666666668,17.59,[]
5805,2023-12-15,52.5,10.1,MBG,P,E,28588.625,24.31,[]
5971,2023-12-15,55.0,10.2,CON,P,C,25125.625,18.35,[]
6055,2023-12-15,43.2,10.1,MBG,P,C,25036.0,0.0,[]
6074,2023-12-15,40.6,10.2,SA,P,C,30753.75,15.26,[]
6104,2023-12-15,57.2,9.2,CON,P,C,27748.958333333332,39.59,[]
6114,2023-12-15,19.0,9.0,MBG,P,C,30507.916666666668,19.84,[]
6137,2023-12-15,52.1,9.0,SA,P,C,25304.208333333332,0.0,['MOVE']
6144,2023-12-15,45.9,9.4,MBG,P,C,30679.875,0.0,[]
6195,2023-12-15,29.3,9.2,CON,P,C,32087.083333333332,0.0,[]
6201,2023-12-15,53.1,10.0,SA,P,C,35123.083333333336,43.83,[]
6236,2023-12-15,58.3,9.4,Enterococc,P,E,32999.125,12.38,[]
6488,2023-12-15,44.1,10.2,MBG,P,C,32252.333333333332,24.38,[]
6598,2023-12-15,40.1,8.9,CON,P,C,28101.833333333332,18.39,[]
6606,2023-12-15,39.5,9.6,CON,P,C,27658.25,17.63,[]
6645,2023-12-15,34.1,8.9,SA,P,C,28612.916666666668,0.0,[]
6752,2023-12-15,24.6,9.4,SA,P,C,27178.75,0.0,[]
6996,2023-12-15,46.4,10.5,MBG,P,C,25720.041666666668,0.0,[]
7016,2023-12-15,24.6,9.0,CON,P,C,25885.75,0.0,[]
7051,2023-12-15,39.1,11.2,BN,.,.,26423.208333333332,24.56,[]
7293,2023-12-15,43.8,10.0,MBG,P,C,28504.75,0.0,[]
7324,2023-12-15,31.9,9.1,SD,P,E,26901.541666666668,12.34,[]
7362,2023-12-15,40.3,9.9,SA,P,C,28508.5,0.0,[]
7529,2023-12-15,41.7,10.7,CON,P,C,28646.875,23.91,[]
7804,2023-12-15,44.6,8.3,.,.,.,30080.416666666668,59.43,[]
7924,2023-12-15,43.2,9.0,SA,P,C,27725.041666666668,0.0,[]
7936,2023-12-15,34.5,9.3,MBG,P,C,30356.0,0.0,[]
7952,2023-12-15,41.2,9.4,CON,P,C,31031.583333333332,0.0,[]
8354,2023-12-15,75.4,9.2,CON,.,C,29083.833333333332,18.57,[]
8488,2023-12-15,47.8,10.0,CON,P,C,27566.666666666668,17.0,[]
8606,2023-12-15,62.9,9.4,MBG,P,C,28991.166666666668,17.36,[]
9158,2023-12-15,27.3,10.9,MBG,P,E,27628.875,0.0,[]
9203,2023-12-15,26.0,8.9,CON,P,C,21142.291666666668,19.82,[]
9372,2023-12-15,39.7,9.0,MBG,P,C,30828.0,0.0,[]
9399,2023-12-15,,8.3,SA,P,C,22479.0,0.0,[]
9411,2023-12-15,32.5,10.5,SA,P,C,23664.958333333332,0.0,['LAB']
9435,2023-12-15,,,SA,P,C,22732.416666666668,19.22,[]
9461,2023-12-15,19.8,9.1,SU,P,E,22197.083333333332,0.0,[]
50014,2023-12-15,49.8,9.2,SC,P,E,30191.625,0.0,[]
50019,2023-12-15,47.2,9.0,KP,N,E,26933.5,38.97,[]
50030,2023-12-15,58.9,10.5,CON,P,C,29026.791666666668,17.43,[]
50062,2023-12-15,54.1,9.2,MBG,P,C,24456.541666666668,33.48,['MOVE']
50120,2023-12-15,36.9,9.3,CON,P,C,26190.25,60.92,[]
871,2023-12-16,54.6,9.2,SA,P,C,29662.083333333332,16.31,[]
893,2023-12-16,57.8,9.6,SU,P,E,27019.125,41.89,[]
919,2023-12-16,54.1,9.5,MBG,P,C,30038.25,19.51,[]
971,2023-12-16,,,SC,P,E,17185.583333333332,11.99,[]
1643,2023-12-16,63.2,10.4,MBG,P,C,28135.958333333332,37.72,[]
1668,2023-12-16,67.8,9.7,SA,P,C,32499.875,17.24,[]
1674,2023-12-16,34.4,10.0,MBG,P,C,25405.791666666668,0.0,[]
1757,2023-12-16,35.3,9.4,MBG,P,E,21337.25,52.45,[]
1877,2023-12-16,23.8,10.3,MBG,P,C,30610.083333333332,0.0,[]
1934,2023-12-16,53.6,11.7,MBG,P,C,28485.916666666668,24.04,[]
1950,2023-12-16,65.7,10.2,CON,P,E,33915.625,0.0,[]
3620,2023-12-16,39.4,9.4,MBG,.,C,29763.916666666668,32.19,[]
4018,2023-12-16,48.4,9.5,MBG,P,E,26052.041666666668,23.2,[]
4031,2023-12-16,55.1,10.4,BN,.,.,32280.916666666668,17.21,[]
4315,2023-12-16,28.8,8.7,CON,P,C,28963.708333333332,0.0,[]
4687,2023-12-16,49.9,10.3,CON,P,C,29860.75,21.02,[]
4870,2023-12-16,53.6,9.7,SC,P,E,29373.375,0.0,[]
5054,2023-12-16,66.7,9.7,Coryne,P,C,35904.125,15.27,[]
5164,2023-12-16,58.8,8.7,MBG,P,C,35461.041666666664,0.0,[]
5273,2023-12-16,54.4,11.6,CON,P,C,32208.291666666668,14.54,[]
5274,2023-12-16,59.8,9.2,SA,P,C,31509.291666666668,37.349999999999994,[]
5281,2023-12-16,52.9,9.1,MBG,P,C,26078.75,20.23,[]
5282,2023-12-16,48.1,9.3,MBG,P,C,27745.25,55.06,[]
5340,2023-12-16,44.5,11.7,SC,P,E,24099.166666666668,20.62,[]
5367,2023-12-16,68.1,9.7,MBG,P,C,32438.041666666668,15.55,[]
5444,2023-12-16,50.0,9.6,MBG,P,C,25145.125,19.28,[]
5452,2023-12-16,51.5,10.2,SA,P,C,27766.25,0.0,[]
5470,2023-12-16,62.8,8.9,MBG,P,C,33440.166666666664,0.0,[]
5600,2023-12-16,34.3,9.7,SC,P,E,28786.291666666668,13.08,[]
5771,2023-12-16,47.8,9.3,CON,P,C,30047.333333333332,0.0,[]
5805,2023-12-16,55.5,10.0,MBG,P,E,30443.958333333332,32.75,[]
5971,2023-12-16,24.0,10.2,CON,P,C,22040.0,0.0,['OPEN']
6055,2023-12-16,44.4,9.9,MBG,P,C,27180.0,0.0,[]
6074,2023-12-16,48.3,10.2,SA,P,C,30636.208333333332,0.0,[]
6104,2023-12-16,60.8,9.3,CON,P,C,27906.916666666668,23.88,[]
6114,2023-12-16,22.2,8.9,MBG,P,C,32926.208333333336,31.13,[]
6137,2023-12-16,47.2,9.0,SA,P,C,25180.291666666668,30.17,[]
6144,2023-12-16,52.3,9.3,MBG,P,C,34207.208333333336,60.61,[]
6195,2023-12-16,28.4,9.2,CON,P,C,32827.833333333336,0.0,[]
6201,2023-12-16,53.6,10.0,SA,P,C,36826.541666666664,14.99,[]
6236,2023-12-16,58.9,9.4,Enterococc,P,E,30992.75,27.85,[]
6488,2023-12-16,39.7,10.3,MBG,P,C,28173.333333333332,17.05,[]
6598,2023-12-16,44.3,8.9,CON,P,C,29083.916666666668,0.0,[]
6606,2023-12-16,44.5,9.6,CON,P,C,29633.875,29.04,[]
6645,2023-12-16,35.3,9.0,SA,P,C,27246.208333333332,38.75,[]
6752,2023-12-16,49.6,9.4,SA,P,C,28453.291666666668,13.07,[]
6996,2023-12-16,49.8,10.4,MBG,P,C,26668.708333333332,25.34,[]
7016,2023-12-16,47.7,9.0,CON,P,C,20722.75,21.03,['OPEN']
7051,2023-12-16,39.4,11.1,BN,.,.,30396.291666666668,27.97,[]
7293,2023-12-16,22.7,9.8,MBG,P,C,31159.166666666668,14.12,[]
